Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Sales,Year,Month,Day,Sales_log
22/07/2017,Standard Class,Corporate,United States,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,37.224,2017,7,16,3.643463590583454
22/07/2017,Standard Class,Corporate,United States,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,20.016,2017,7,16,3.0452840523832387
14/10/2016,First Class,Home Office,United States,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,500.6405000000001,2016,10,12,6.2178837276860754
14/10/2016,First Class,Home Office,United States,New York City,New York,East,TEC-PH-10001552,Technology,Phones,71.76,2016,10,12,4.287166353649922
14/10/2016,First Class,Home Office,United States,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,51.84,2016,10,12,3.9672684796541247
14/10/2016,First Class,Home Office,United States,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,500.6405000000001,2016,10,12,6.2178837276860754
14/10/2016,First Class,Home Office,United States,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,19.9,2016,10,12,3.039749158970765
06/11/2016,Standard Class,Corporate,United States,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,14.28,2016,10,31,2.7265447837383743
25/03/2015,Standard Class,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,7.408,2015,3,21,2.12918363357465
25/03/2015,Standard Class,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,6.048,2015,3,21,1.9527438886338784
13/11/2018,Standard Class,Home Office,United States,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,46.26,2018,11,6,3.8556642717587617
13/07/2018,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,2.946,2018,7,6,1.3727024076004237
13/07/2018,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,16.056,2018,7,6,2.836502047983434
29/06/2018,Standard Class,Consumer,United States,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,21.744,2018,6,24,3.1243013743486987
05/08/2015,First Class,Consumer,United States,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,218.75,2015,8,3,5.392490536565286
05/08/2015,First Class,Consumer,United States,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,2.6,2015,8,3,1.2809338454620645
21/12/2018,Second Class,Consumer,United States,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,66.284,2018,12,17,4.208922466929536
07/06/2018,Standard Class,Corporate,United States,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,35.168,2018,6,3,3.5881747499923042
14/12/2018,Standard Class,Consumer,United States,Whittier,California,West,TEC-PH-10001918,Technology,Phones,444.768,2018,12,9,6.099798637307641
07/12/2018,Standard Class,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,83.92,2018,12,1,4.441709636835055
07/12/2018,Standard Class,Consumer,United States,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,131.98,2018,12,1,4.890198740974308
07/12/2018,Standard Class,Consumer,United States,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,15.92,2018,12,1,2.8284963541780774
07/12/2018,Standard Class,Consumer,United States,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29,2018,12,1,3.975748696308691
07/12/2018,Standard Class,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,91.99,2018,12,1,4.5324919604901055
13/02/2016,Second Class,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001266,Technology,Accessories,20.8,2016,2,9,3.0819099697950434
09/01/2016,Standard Class,Corporate,United States,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,23.68,2016,1,2,3.205993199037187
09/01/2016,Standard Class,Corporate,United States,Medina,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,452.45,2016,1,2,6.1168850098935765
09/01/2016,Standard Class,Corporate,United States,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,62.982,2016,1,2,4.158601793801473
09/01/2016,Standard Class,Corporate,United States,Medina,Ohio,East,TEC-MA-10000864,Technology,Machines,500.6405000000001,2016,1,2,6.2178837276860754
09/01/2016,Standard Class,Corporate,United States,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,89.584,2016,1,2,4.506277597011739
01/11/2017,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,93.06,2017,10,28,4.543932876516902
01/11/2017,Standard Class,Consumer,United States,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,302.376,2017,10,28,5.714972960291848
27/12/2016,First Class,Consumer,United States,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,5.584,2016,12,24,1.8846424633747687
27/12/2016,First Class,Consumer,United States,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,22.704,2016,12,24,3.165643810271264
27/12/2016,First Class,Consumer,United States,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,19.776,2016,12,24,3.0337984743604474
27/12/2016,First Class,Consumer,United States,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,72.704,2016,12,24,4.300057071806631
27/12/2016,First Class,Consumer,United States,Dublin,Ohio,East,TEC-MA-10001148,Technology,Machines,479.988,2016,12,24,6.175842321769606
27/12/2016,First Class,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Art,27.168,2016,12,24,3.338186581852751
16/08/2016,Standard Class,Corporate,United States,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,2.2,2016,8,9,1.1631508098056809
16/08/2016,Standard Class,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Tables,500.6405000000001,2016,8,9,6.2178837276860754
16/08/2016,Standard Class,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,21.98,2016,8,9,3.1346242724206097
04/03/2016,Standard Class,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,161.568,2016,2,28,5.091096375777642
04/03/2016,Standard Class,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,389.696,2016,2,28,5.967929763974318
17/09/2015,Standard Class,Corporate,United States,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,18.648,2015,9,13,2.977975551964732
12/04/2018,Standard Class,Home Office,United States,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,233.86,2018,4,7,5.458989591936935
12/04/2018,Standard Class,Home Office,United States,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,500.6405000000001,2018,4,7,6.2178837276860754
12/04/2018,Standard Class,Home Office,United States,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,5.328,2018,4,7,1.8449842304653528
12/04/2018,Standard Class,Home Office,United States,Tampa,Florida,South,FUR-FU-10004017,Furniture,Furnishings,258.072,2018,4,7,5.557106015344837
12/04/2018,Standard Class,Home Office,United States,Tampa,Florida,South,TEC-AC-10003832,Technology,Accessories,500.6405000000001,2018,4,7,6.2178837276860754
16/11/2018,Standard Class,Corporate,United States,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,10.56,2018,11,12,2.4475508632442313
09/06/2017,Second Class,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,25.92,2017,6,4,3.2928695047765273
09/06/2017,Second Class,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000576,Furniture,Furnishings,419.68,2017,6,4,6.0418724496518275
09/06/2017,Second Class,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004351,Furniture,Furnishings,11.688,2017,6,4,2.5406566648924924
09/06/2017,Second Class,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000011,Technology,Phones,31.984,2017,6,4,3.496022595404599
09/06/2017,Second Class,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10002607,Furniture,Tables,177.225,2017,6,4,5.183046797003692
09/06/2017,Second Class,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,4.044,2017,6,4,1.618199418102673
09/06/2017,Second Class,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004685,Office Supplies,Art,7.408,2017,6,4,2.12918363357465
06/06/2015,Second Class,Home Office,United States,Lakeville,Minnesota,Central,FUR-CH-10004063,Furniture,Chairs,500.6405000000001,2015,6,1,6.2178837276860754
06/06/2015,Second Class,Home Office,United States,Lakeville,Minnesota,Central,OFF-ST-10002276,Office Supplies,Storage,166.72,2015,6,1,5.122295922302562
06/06/2015,Second Class,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10004082,Office Supplies,Paper,47.88,2015,6,1,3.88936831486334
06/06/2015,Second Class,Home Office,United States,Lakeville,Minnesota,Central,OFF-AP-10002945,Office Supplies,Appliances,500.6405000000001,2015,6,1,6.2178837276860754
06/06/2015,Second Class,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10000061,Office Supplies,Paper,25.92,2015,6,1,3.2928695047765273
15/12/2017,Second Class,Consumer,United States,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,321.568,2017,12,10,5.776313966722697
17/09/2017,Standard Class,Consumer,United States,San Diego,California,West,OFF-PA-10004569,Office Supplies,Paper,7.61,2017,9,11,2.1529243184396396
17/09/2017,Standard Class,Consumer,United States,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,500.6405000000001,2017,9,11,6.2178837276860754
13/12/2017,First Class,Consumer,United States,New York City,New York,East,OFF-ST-10001228,Office Supplies,Storage,80.58,2017,12,10,4.401584133889412
13/12/2017,First Class,Consumer,United States,New York City,New York,East,OFF-EN-10003296,Office Supplies,Envelopes,361.92,2017,12,10,5.8941824243014285
04/12/2016,Standard Class,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,12.132,2016,11,28,2.575051999639346
04/12/2016,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,82.368,2016,11,28,4.423264542690126
04/12/2016,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,53.92,2016,11,28,4.00587758089977
04/12/2016,Standard Class,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10001580,Technology,Phones,500.6405000000001,2016,11,28,6.2178837276860754
03/12/2018,Second Class,Consumer,United States,New York City,New York,East,TEC-AC-10000290,Technology,Accessories,20.37,2018,12,1,3.0619880693310564
03/12/2018,Second Class,Consumer,United States,New York City,New York,East,OFF-ST-10002790,Office Supplies,Storage,221.55,2018,12,1,5.4051517954618635
03/12/2018,Second Class,Consumer,United States,New York City,New York,East,OFF-BI-10003460,Office Supplies,Binders,17.52,2018,12,1,2.918851229218033
12/06/2018,Standard Class,Corporate,United States,Pasadena,Texas,Central,OFF-AP-10002203,Office Supplies,Appliances,1.624,2018,6,8,0.9646998710818426
21/09/2015,Second Class,Corporate,United States,Houston,Texas,Central,TEC-MA-10000822,Technology,Machines,500.6405000000001,2015,9,19,6.2178837276860754
21/09/2015,Second Class,Corporate,United States,Houston,Texas,Central,TEC-MA-10003353,Technology,Machines,500.6405000000001,2015,9,19,6.2178837276860754
13/06/2017,Standard Class,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10001433,Technology,Phones,328.224,2017,6,6,5.796738370155267
15/11/2016,Standard Class,Consumer,United States,Brentwood,California,West,TEC-AC-10004469,Technology,Accessories,79.9,2016,11,10,4.393213824064446
20/06/2018,Standard Class,Corporate,United States,Chapel Hill,North Carolina,South,OFF-AR-10003602,Office Supplies,Art,14.016,2018,6,16,2.7091162992842075
28/01/2017,Standard Class,Consumer,United States,Morristown,New Jersey,East,OFF-FA-10003472,Office Supplies,Fasteners,7.56,2017,1,22,2.1471001901536506
13/12/2018,Standard Class,Corporate,United States,Cincinnati,Ohio,East,OFF-ST-10004180,Office Supplies,Storage,37.208,2018,12,9,3.643044917770137
13/12/2018,Standard Class,Corporate,United States,Cincinnati,Ohio,East,OFF-EN-10004386,Office Supplies,Envelopes,57.576,2018,12,9,4.070325056377881
02/01/2019,Second Class,Corporate,United States,San Francisco,California,West,OFF-ST-10003208,Office Supplies,Storage,500.6405000000001,2018,12,28,6.2178837276860754
31/07/2016,First Class,Consumer,United States,San Francisco,California,West,TEC-AC-10003628,Technology,Accessories,209.93,2016,7,30,5.351526324879179
31/07/2016,First Class,Consumer,United States,San Francisco,California,West,FUR-FU-10003274,Furniture,Furnishings,5.28,2016,7,30,1.8373699804801074
31/07/2016,First Class,Consumer,United States,San Francisco,California,West,OFF-BI-10002557,Office Supplies,Binders,10.92,2016,7,30,2.4782176616372036
17/09/2018,First Class,Corporate,United States,Inglewood,California,West,OFF-PA-10002615,Office Supplies,Paper,8.82,2018,9,16,2.2844211223663744
17/09/2018,First Class,Corporate,United States,Inglewood,California,West,OFF-AR-10001427,Office Supplies,Art,5.98,2018,9,16,1.943048916774281
17/10/2018,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000673,Office Supplies,Paper,11.648,2018,10,13,2.537499099907171
17/10/2018,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004470,Office Supplies,Paper,18.176,2018,10,13,2.953659497132083
17/10/2018,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000876,Office Supplies,Storage,59.712,2018,10,13,4.106141372101612
17/10/2018,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-LA-10002043,Office Supplies,Labels,24.84,2018,10,13,3.2519236789144013
28/09/2016,Second Class,Consumer,United States,Houston,Texas,Central,OFF-BI-10004967,Office Supplies,Binders,2.08,2016,9,26,1.1249295969854831
28/09/2016,Second Class,Consumer,United States,Houston,Texas,Central,TEC-PH-10001760,Technology,Phones,500.6405000000001,2016,9,26,6.2178837276860754
06/11/2016,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-TA-10002903,Furniture,Tables,500.6405000000001,2016,11,2,6.2178837276860754
02/10/2016,Standard Class,Consumer,United States,Portland,Oregon,West,OFF-PA-10000474,Office Supplies,Paper,141.76,2016,9,26,4.961164898621959
02/10/2016,Standard Class,Consumer,United States,Portland,Oregon,West,TEC-AC-10001956,Technology,Accessories,239.8,2016,9,26,5.483966713434666
02/10/2016,Standard Class,Consumer,United States,Portland,Oregon,West,OFF-PA-10004100,Office Supplies,Paper,31.104,2016,9,26,3.4689806329646156
20/12/2017,Second Class,Corporate,United States,Tamarac,Florida,South,OFF-BI-10000778,Office Supplies,Binders,254.058,2017,12,18,5.541490970275766
20/12/2017,Second Class,Corporate,United States,Tamarac,Florida,South,OFF-AP-10002684,Office Supplies,Appliances,194.528,2017,12,18,5.27570359167645
20/12/2017,Second Class,Corporate,United States,Tamarac,Florida,South,OFF-SU-10000646,Office Supplies,Supplies,500.6405000000001,2017,12,18,6.2178837276860754
24/11/2017,Second Class,Home Office,United States,Columbus,Ohio,East,OFF-FA-10002983,Office Supplies,Fasteners,19.096,2017,11,20,3.000520790285788
24/11/2017,Second Class,Home Office,United States,Columbus,Ohio,East,OFF-LA-10004689,Office Supplies,Labels,18.496,2017,11,20,2.970209316322905
24/11/2017,Second Class,Home Office,United States,Columbus,Ohio,East,TEC-AC-10002001,Technology,Accessories,255.984,2017,11,20,5.549013826147846
24/11/2017,Second Class,Home Office,United States,Columbus,Ohio,East,FUR-BO-10004709,Furniture,Bookcases,86.97,2017,11,20,4.476995847264583
28/12/2015,First Class,Corporate,United States,Colorado Springs,Colorado,West,FUR-FU-10004091,Furniture,Furnishings,300.416,2015,12,26,5.7084913703839355
28/12/2015,First Class,Corporate,United States,Colorado Springs,Colorado,West,FUR-CH-10001891,Furniture,Chairs,230.352,2015,12,26,5.443940360225951
28/12/2015,First Class,Corporate,United States,Colorado Springs,Colorado,West,FUR-FU-10002918,Furniture,Furnishings,218.352,2015,12,26,5.390677745418843
28/12/2015,First Class,Corporate,United States,Colorado Springs,Colorado,West,OFF-BI-10004593,Office Supplies,Binders,78.6,2015,12,26,4.377014092850337
28/12/2015,First Class,Corporate,United States,Colorado Springs,Colorado,West,OFF-FA-10004854,Office Supplies,Fasteners,27.552,2015,12,26,3.351726986187859
03/11/2017,Standard Class,Corporate,United States,Belleville,New Jersey,East,OFF-PA-10002105,Office Supplies,Paper,32.4,2017,10,28,3.5085558999826545
03/11/2017,Standard Class,Corporate,United States,Belleville,New Jersey,East,OFF-ST-10002756,Office Supplies,Storage,500.6405000000001,2017,10,28,6.2178837276860754
03/11/2017,Standard Class,Corporate,United States,Belleville,New Jersey,East,OFF-PA-10004243,Office Supplies,Paper,56.91,2017,10,28,4.058890081237698
03/11/2017,Standard Class,Corporate,United States,Belleville,New Jersey,East,FUR-FU-10001861,Furniture,Furnishings,77.6,2017,10,28,4.364371699435161
03/11/2017,Standard Class,Corporate,United States,Belleville,New Jersey,East,OFF-BI-10002706,Office Supplies,Binders,14.28,2017,10,28,2.7265447837383743
